order_id,customer_id,sku_id,data_pedido,canal,categoria,produto,quantidade,preco_unitario,receita_bruta,desconto_reais,receita_liquida,custo_produto,custo_frete,metodo_pagamento,status_pagamento,margem_contribuicao,tempo_entrega_real,devolvido,motivo_devolucao
ORD-078785,CLI-06160,SKU-04019,2023-01-03 13:13:31,Influenciador,Acessórios,Mochila Clássico Vermelho,6,217.98,1307.88,0.0,1307.88,652.19,0.0,PIX,Aprovado,655.69,1,True,Tamanho errado
ORD-054801,CLI-01729,SKU-02003,2023-01-03 13:21:14,Google Ads,Beleza,Blush Edição Limitada Bege,6,166.07,996.42,0.0,996.42,361.7,0.0,Cartão de Crédito,Aprovado,634.72,13,False,Não se aplica
ORD-002715,CLI-10455,SKU-04356,2023-01-03 13:47:24,Influenciador,Moda,Camiseta Oversize Rosa,2,483.22,966.44,0.0,966.44,353.08,0.0,PIX,Aprovado,613.36,5,False,Não se aplica
ORD-079477,CLI-11830,SKU-03426,2023-01-03 14:51:06,TikTok Ads,Lifestyle,Caderno Slim Nude,3,165.67,497.01,0.0,497.01,151.04,0.0,Cartão de Crédito,Aprovado,345.97,7,False,Não se aplica
ORD-027769,CLI-11830,SKU-00289,2023-01-03 15:16:24,TikTok Ads,Moda,Jaqueta Premium Azul,2,433.97,867.94,183.5,684.44,345.38,0.0,Cartão de Crédito,Aprovado,339.06,13,False,Não se aplica
ORD-043588,CLI-09365,SKU-03915,2023-01-03 16:04:33,Google Ads,Beleza,Creme Hidratante Slim Verde,1,127.77,127.77,0.0,127.77,40.98,23.91,PIX,Aprovado,62.88,3,False,Não se aplica
ORD-033198,CLI-01729,SKU-03792,2023-01-03 16:29:37,Marketplace,Beleza,Blush Premium Bege,3,78.79,236.37,71.23,165.14,105.35,33.36,Boleto,Aprovado,26.43,13,False,Não se aplica
ORD-014229,CLI-08289,SKU-03829,2023-01-03 16:40:29,TikTok Ads,Acessórios,Colar Urban Bege,6,299.37,1796.22,599.21,1197.01,866.88,0.0,Cartão de Crédito,Aguardando,330.13,11,False,Não se aplica
ORD-058467,CLI-00583,SKU-02911,2023-01-03 16:52:59,Marketplace,Beleza,Perfume Premium Dourado,3,193.13,579.39,36.43,542.96,175.68,34.39,Cartão de Crédito,Aprovado,332.89,15,False,Não se aplica
ORD-062725,CLI-01729,SKU-01438,2023-01-03 18:39:58,Google Ads,Lifestyle,Vela Aromática Moderno Rosa,2,227.99,455.98,0.0,455.98,144.81,0.0,PIX,Aprovado,311.17,5,False,Não se aplica
ORD-049736,CLI-11830,SKU-04993,2023-01-03 18:46:14,Instagram Ads,Beleza,Óleo Corporal Básico Vermelho,4,256.02,1024.08,0.0,1024.08,494.4,0.0,PIX,Aprovado,529.68,8,False,Não se aplica
ORD-014822,CLI-11830,SKU-02737,2023-01-03 19:27:57,Marketplace,Moda,Vestido Sustentável Verde,4,190.43,761.72,0.0,761.72,310.98,12.02,PIX,Aprovado,438.72,13,False,Não se aplica
ORD-052917,CLI-01729,SKU-04826,2023-01-03 19:29:05,Google Ads,Moda,Top Moderno Branco,4,123.67,494.68,0.0,494.68,195.25,0.0,Cartão de Crédito,Cancelado,299.43,5,False,Não se aplica
ORD-060887,CLI-04627,SKU-04683,2023-01-03 19:29:06,Influenciador,Lifestyle,Planta Artificial Luxo Dourado,1,302.16,302.16,0.0,302.16,115.25,0.0,Cartão de Crédito,Aprovado,186.91,5,False,Não se aplica
ORD-016341,CLI-02474,SKU-02711,2023-01-03 19:39:47,Instagram Ads,Beleza,Sérum Facial Sport Rosa,6,201.18,1207.08,347.27,859.81,550.13,0.0,Boleto,Aprovado,309.68,4,False,Não se aplica
ORD-039182,CLI-08289,SKU-02210,2023-01-03 19:42:48,Marketplace,Acessórios,Chapéu Luxo Prata,2,135.37,270.74,0.0,270.74,132.28,22.05,Cartão de Crédito,Aprovado,116.41,8,False,Não se aplica
ORD-047969,CLI-03277,SKU-02111,2023-01-03 19:44:34,Marketplace,Lifestyle,Vela Aromática Luxo Vermelho,3,182.82,548.46,65.16,483.3,242.25,55.25,PIX,Aprovado,185.8,8,False,Não se aplica
ORD-024109,CLI-11830,SKU-04751,2023-01-03 19:47:14,TikTok Ads,Moda,Calça Jeans Slim Rosa,6,281.37,1688.22,0.0,1688.22,606.83,0.0,PIX,Aprovado,1081.39,8,False,Não se aplica
ORD-079792,CLI-11830,SKU-04158,2023-01-03 19:59:49,Influenciador,Beleza,Sérum Facial Premium Dourado,1,251.06,251.06,0.0,251.06,90.88,0.0,PIX,Cancelado,160.18,10,False,Não se aplica
ORD-051773,CLI-12360,SKU-02067,2023-01-03 21:24:32,Marketplace,Beleza,Creme Hidratante Básico Dourado,3,289.11,867.33,287.79,579.54,319.73,8.75,PIX,Aprovado,251.06,8,False,Não se aplica
ORD-076192,CLI-11830,SKU-04769,2023-01-03 21:29:04,Influenciador,Beleza,Kit Skincare Sustentável Prata,4,323.57,1294.28,0.0,1294.28,455.07,0.0,Cartão de Crédito,Aguardando,839.21,3,False,Não se aplica
ORD-034322,CLI-06160,SKU-04401,2023-01-03 21:29:26,Marketplace,Acessórios,Carteira Urban Bege,3,217.39,652.17,135.7,516.47,232.97,22.07,PIX,Aprovado,261.43,16,False,Não se aplica
ORD-057635,CLI-11830,SKU-03168,2023-01-03 21:43:54,Email Marketing,Moda,Saia Exclusivo Prata,5,233.68,1168.4,0.0,1168.4,489.02,0.0,Cartão de Crédito,Aprovado,679.38,5,False,Não se aplica
ORD-037941,CLI-14211,SKU-03210,2023-01-03 23:57:26,Orgânico,Moda,Regata Slim Prata,6,102.03,612.18,0.0,612.18,286.14,0.0,Cartão de Crédito,Aprovado,326.04,14,True,Arrependimento
ORD-054366,CLI-11830,SKU-02410,2023-01-04 00:26:33,Email Marketing,Acessórios,Mochila Clássico Vermelho,5,62.04,310.2,109.85,200.35,114.19,43.12,PIX,Aprovado,43.04,6,True,Produto com defeito
ORD-030520,CLI-12125,SKU-01986,2023-01-04 02:06:51,Instagram Ads,Moda,Vestido Oversize Verde,5,158.24,791.2,0.0,791.2,334.67,0.0,Boleto,Aguardando,456.53,14,False,Não se aplica
ORD-065101,CLI-12360,SKU-01078,2023-01-04 02:18:20,Marketplace,Beleza,Esfoliante Exclusivo Rosa,6,229.07,1374.42,0.0,1374.42,522.29,46.16,PIX,Aprovado,805.97,7,False,Não se aplica
ORD-010365,CLI-03910,SKU-02075,2023-01-04 02:46:07,Google Ads,Beleza,Kit Skincare Luxo Verde,3,93.09,279.27,59.93,219.34,99.46,27.07,Boleto,Aprovado,92.81,5,False,Não se aplica
ORD-041217,CLI-09365,SKU-02581,2023-01-04 03:11:15,Influenciador,Beleza,Batom Delicado Vermelho,4,89.77,359.08,0.0,359.08,130.84,0.0,Cartão de Crédito,Aprovado,228.24,10,False,Não se aplica
ORD-059443,CLI-11830,SKU-00095,2023-01-04 03:33:25,Influenciador,Lifestyle,Kit Chá Moderno Prata,3,297.58,892.74,97.66,795.08,393.01,0.0,Cartão de Crédito,Aprovado,402.07,13,False,Não se aplica
ORD-077345,CLI-11830,SKU-00332,2023-01-04 03:34:37,Google Ads,Moda,Saia Moderno Verde,4,254.47,1017.88,374.67,643.21,494.85,0.0,Cartão de Crédito,Aprovado,148.36,12,False,Não se aplica
ORD-040821,CLI-01729,SKU-01492,2023-01-04 03:39:00,Instagram Ads,Lifestyle,Caderno Sport Bege,3,183.66,550.98,190.17,360.81,266.9,0.0,Cartão de Crédito,Aprovado,93.91,3,False,Não se aplica
ORD-035620,CLI-14211,SKU-04051,2023-01-04 03:56:10,Email Marketing,Moda,Camisa Social Exclusivo Azul,2,140.63,281.26,0.0,281.26,93.42,0.0,Cartão de Crédito,Aprovado,187.84,5,False,Não se aplica
ORD-041925,CLI-11830,SKU-00636,2023-01-04 04:05:36,Orgânico,Acessórios,Pulseira Luxo Prata,2,215.45,430.9,0.0,430.9,131.95,0.0,Cartão de Crédito,Aprovado,298.95,8,False,Não se aplica
ORD-058877,CLI-06160,SKU-01431,2023-01-04 04:07:47,Marketplace,Moda,Calça Jeans Básico Vermelho,1,145.88,145.88,28.52,117.36,51.98,49.86,Boleto,Aprovado,15.52,7,False,Não se aplica
ORD-019030,CLI-08777,SKU-00136,2023-01-04 04:14:55,Email Marketing,Lifestyle,Almofada Sport Branco,6,110.48,662.88,159.86,503.02,199.19,0.0,Cartão de Crédito,Aprovado,303.83,7,False,Não se aplica
ORD-067044,CLI-11830,SKU-01937,2023-01-04 04:22:08,Instagram Ads,Lifestyle,Planta Artificial Delicado Verde,6,125.94,755.64,237.71,517.93,269.69,0.0,Cartão de Crédito,Aprovado,248.24,9,False,Não se aplica
ORD-029074,CLI-01729,SKU-00315,2023-01-04 05:11:54,Influenciador,Acessórios,Cinto Exclusivo Prata,5,438.21,2191.05,0.0,2191.05,1088.89,0.0,Cartão de Crédito,Aprovado,1102.16,5,False,Não se aplica
ORD-055829,CLI-11830,SKU-04990,2023-01-04 06:45:31,Google Ads,Moda,Calça Jeans Sustentável Preto,6,118.65,711.9,0.0,711.9,307.56,0.0,PIX,Aprovado,404.34,3,False,Não se aplica
ORD-073798,CLI-12125,SKU-01018,2023-01-04 07:39:48,Google Ads,Moda,Camisa Social Sport Nude,2,145.97,291.94,0.0,291.94,109.33,0.0,Boleto,Aprovado,182.61,8,False,Não se aplica
ORD-035387,CLI-03910,SKU-04154,2023-01-04 08:22:05,Email Marketing,Moda,Calça Jeans Sport Verde,6,183.5,1101.0,0.0,1101.0,405.24,0.0,Cartão de Crédito,Aprovado,695.76,10,False,Não se aplica
ORD-067904,CLI-01729,SKU-03724,2023-01-04 08:26:38,Marketplace,Acessórios,Mochila Básico Verde,4,590.12,2360.48,563.9,1796.58,990.93,12.91,PIX,Aprovado,792.74,16,True,Arrependimento
ORD-057013,CLI-11830,SKU-02529,2023-01-04 09:31:00,Instagram Ads,Beleza,Esfoliante Clássico Branco,5,147.7,738.5,0.0,738.5,261.17,0.0,Cartão de Crédito,Aprovado,477.33,5,False,Não se aplica
ORD-045737,CLI-11830,SKU-03982,2023-01-04 10:07:58,Email Marketing,Beleza,Máscara de Cílios Sport Bege,5,58.26,291.3,0.0,291.3,121.86,0.0,Cartão de Crédito,Aprovado,169.44,12,False,Não se aplica
ORD-070201,CLI-11830,SKU-01779,2023-01-04 10:50:44,Instagram Ads,Beleza,Base Líquida Básico Verde,4,189.39,757.56,0.0,757.56,365.28,0.0,Cartão de Crédito,Aguardando,392.28,3,False,Não se aplica
ORD-046630,CLI-11830,SKU-02906,2023-01-04 11:21:51,Orgânico,Lifestyle,Relógio de Parede Sustentável Bege,3,266.85,800.55,0.0,800.55,291.18,0.0,Cartão de Crédito,Aprovado,509.37,4,False,Não se aplica
ORD-023531,CLI-07163,SKU-02748,2023-01-04 12:09:20,Instagram Ads,Beleza,Condicionador Básico Prata,5,165.72,828.6,239.33,589.27,262.08,0.0,PIX,Aprovado,327.19,7,True,Arrependimento
ORD-059764,CLI-11830,SKU-02129,2023-01-04 13:21:00,Email Marketing,Beleza,Sombra Urban Vermelho,4,206.2,824.8,0.0,824.8,319.85,0.0,Vale-Troca,Aprovado,504.95,1,False,Não se aplica
ORD-042498,CLI-14211,SKU-01669,2023-01-04 13:35:44,Instagram Ads,Moda,Legging Clássico Nude,4,294.0,1176.0,0.0,1176.0,419.36,0.0,Cartão de Crédito,Aguardando,756.64,8,False,Não se aplica
ORD-076726,CLI-11830,SKU-03005,2023-01-04 13:38:22,Marketplace,Moda,Vestido Edição Limitada Bege,1,168.71,168.71,0.0,168.71,74.93,54.57,Boleto,Aprovado,39.21,11,True,Tamanho errado
ORD-033631,CLI-13650,SKU-03893,2023-01-04 14:13:19,Orgânico,Beleza,Sérum Facial Slim Nude,4,221.19,884.76,0.0,884.76,331.8,0.0,Boleto,Aguardando,552.96,4,False,Não se aplica
ORD-075662,CLI-14211,SKU-00801,2023-01-04 14:24:09,Influenciador,Moda,Jaqueta Sustentável Branco,5,250.22,1251.1,0.0,1251.1,510.5,0.0,PIX,Aprovado,740.6,9,False,Não se aplica
ORD-044186,CLI-08289,SKU-01129,2023-01-04 15:08:18,Marketplace,Moda,Regata Sport Azul,6,162.07,972.42,0.0,972.42,476.92,33.31,PIX,Aprovado,462.19,5,False,Não se aplica
ORD-067828,CLI-11830,SKU-04449,2023-01-04 16:06:44,TikTok Ads,Moda,Camisa Social Edição Limitada Prata,3,194.03,582.09,0.0,582.09,207.26,0.0,Boleto,Aprovado,374.83,6,False,Não se aplica
ORD-071026,CLI-11830,SKU-04687,2023-01-04 16:51:08,Email Marketing,Moda,Legging Edição Limitada Rosa,3,144.2,432.6,0.0,432.6,200.89,0.0,Cartão de Crédito,Aprovado,231.71,9,False,Não se aplica
ORD-043515,CLI-11830,SKU-03968,2023-01-04 20:03:05,Instagram Ads,Beleza,Blush Básico Preto,2,277.75,555.5,136.42,419.08,182.65,0.0,Boleto,Aprovado,236.43,4,False,Não se aplica
ORD-075001,CLI-11830,SKU-03228,2023-01-04 20:11:26,Influenciador,Lifestyle,Caderno Moderno Branco,2,232.08,464.16,142.7,321.46,193.91,0.0,Cartão de Crédito,Aprovado,127.55,8,False,Não se aplica
ORD-037341,CLI-03277,SKU-01399,2023-01-04 20:55:41,TikTok Ads,Lifestyle,Caderno Sustentável Rosa,4,87.73,350.92,0.0,350.92,165.48,0.0,PIX,Aprovado,185.44,1,False,Não se aplica
ORD-044956,CLI-11830,SKU-03038,2023-01-04 21:13:33,Marketplace,Moda,Top Luxo Verde,2,271.86,543.72,0.0,543.72,175.57,48.4,Cartão de Crédito,Cancelado,319.75,9,True,Atraso na entrega
ORD-029473,CLI-11830,SKU-01163,2023-01-04 21:21:19,Orgânico,Acessórios,Colar Luxo Bege,3,339.34,1018.02,0.0,1018.02,484.62,0.0,Cartão de Crédito,Aprovado,533.4,9,True,Arrependimento
ORD-013153,CLI-11830,SKU-03895,2023-01-04 21:49:37,Influenciador,Lifestyle,Kit Chá Oversize Preto,5,426.54,2132.7,0.0,2132.7,862.79,0.0,PIX,Cancelado,1269.91,10,False,Não se aplica
ORD-070123,CLI-08777,SKU-03897,2023-01-04 22:10:23,Email Marketing,Moda,Legging Oversize Prata,1,61.38,61.38,0.0,61.38,23.13,23.21,PIX,Aprovado,15.04,11,False,Não se aplica
ORD-036033,CLI-11830,SKU-02758,2023-01-04 22:20:04,TikTok Ads,Beleza,Condicionador Sustentável Rosa,6,190.78,1144.68,358.44,786.24,418.7,0.0,Cartão de Crédito,Aprovado,367.54,10,False,Não se aplica
ORD-003218,CLI-11830,SKU-03694,2023-01-04 23:58:15,Influenciador,Beleza,Kit Skincare Edição Limitada Nude,5,336.42,1682.1,0.0,1682.1,679.83,0.0,PIX,Aprovado,1002.27,7,True,Não gostei
ORD-021821,CLI-01729,SKU-00447,2023-01-05 00:56:12,Google Ads,Lifestyle,Kit Chá Básico Nude,6,215.3,1291.8,0.0,1291.8,492.88,0.0,PIX,Aprovado,798.92,2,False,Não se aplica
ORD-073544,CLI-11830,SKU-04894,2023-01-05 01:21:29,Google Ads,Beleza,Esfoliante Slim Dourado,4,117.35,469.4,0.0,469.4,203.93,0.0,Cartão de Crédito,Aprovado,265.47,11,False,Não se aplica
ORD-077918,CLI-11830,SKU-04899,2023-01-05 02:19:51,Instagram Ads,Moda,Legging Delicado Azul,4,288.21,1152.84,135.18,1017.66,376.47,0.0,Cartão de Crédito,Aprovado,641.19,4,False,Não se aplica
ORD-011032,CLI-12360,SKU-03960,2023-01-05 02:28:41,Influenciador,Acessórios,Meias Moderno Azul,1,779.88,779.88,0.0,779.88,351.37,0.0,Boleto,Aprovado,428.51,10,False,Não se aplica
ORD-061057,CLI-11830,SKU-02936,2023-01-05 02:40:20,Google Ads,Beleza,Perfume Básico Rosa,2,70.31,140.62,0.0,140.62,45.42,34.62,Cartão de Crédito,Aprovado,60.58,8,False,Não se aplica
ORD-021504,CLI-14837,SKU-01488,2023-01-05 03:05:01,Influenciador,Beleza,Perfume Sport Prata,3,693.06,2079.18,0.0,2079.18,945.67,0.0,Cartão de Crédito,Aprovado,1133.51,14,True,Tamanho errado
ORD-056426,CLI-11830,SKU-04469,2023-01-05 03:26:32,Orgânico,Lifestyle,Garrafa Térmica Luxo Vermelho,6,93.66,561.96,0.0,561.96,235.45,0.0,PIX,Aprovado,326.51,9,False,Não se aplica
ORD-060463,CLI-03910,SKU-01627,2023-01-05 03:26:55,Email Marketing,Lifestyle,Caderno Luxo Verde,5,168.27,841.35,0.0,841.35,360.12,0.0,Cartão de Crédito,Aprovado,481.23,8,False,Não se aplica
ORD-020369,CLI-12360,SKU-03128,2023-01-05 03:28:02,Instagram Ads,Beleza,Condicionador Premium Rosa,4,235.58,942.32,0.0,942.32,331.6,0.0,Cartão de Crédito,Aprovado,610.72,11,False,Não se aplica
ORD-070231,CLI-03910,SKU-04515,2023-01-05 03:50:44,TikTok Ads,Lifestyle,Almofada Exclusivo Branco,2,330.81,661.62,0.0,661.62,323.32,0.0,Cartão de Crédito,Cancelado,338.3,7,False,Não se aplica
ORD-034354,CLI-11830,SKU-02169,2023-01-05 03:58:10,Google Ads,Moda,Blusa de Tricô Oversize Azul,4,558.09,2232.36,0.0,2232.36,917.49,0.0,Cartão de Crédito,Aprovado,1314.87,1,False,Não se aplica
ORD-076369,CLI-11830,SKU-02708,2023-01-05 05:11:37,Influenciador,Beleza,Condicionador Edição Limitada Dourado,2,335.92,671.84,0.0,671.84,289.14,0.0,Cartão de Crédito,Aprovado,382.7,9,False,Não se aplica
ORD-063253,CLI-02474,SKU-04281,2023-01-05 06:24:49,Marketplace,Moda,Moletom Artesanal Vermelho,5,155.81,779.05,114.75,664.3,372.81,35.16,Cartão de Crédito,Aprovado,256.33,6,False,Não se aplica
ORD-067831,CLI-08001,SKU-03679,2023-01-05 06:30:35,Marketplace,Moda,Blusa de Tricô Slim Bege,5,100.11,500.55,0.0,500.55,161.88,34.11,Cartão de Crédito,Aprovado,304.56,18,False,Não se aplica
ORD-021807,CLI-01729,SKU-01381,2023-01-05 06:45:25,Email Marketing,Moda,Camisa Social Clássico Vermelho,1,216.65,216.65,0.0,216.65,70.36,44.46,PIX,Aprovado,101.83,10,True,Não gostei
ORD-079660,CLI-11830,SKU-04909,2023-01-05 06:56:06,Email Marketing,Acessórios,Meias Exclusivo Dourado,1,177.47,177.47,0.0,177.47,66.0,50.59,Vale-Troca,Aguardando,60.88,1,False,Não se aplica
ORD-068020,CLI-11830,SKU-04906,2023-01-05 07:07:21,Marketplace,Moda,Saia Sport Nude,6,227.54,1365.24,0.0,1365.24,541.0,19.57,Vale-Troca,Aprovado,804.67,10,True,Atraso na entrega
ORD-056400,CLI-11830,SKU-01187,2023-01-05 07:50:07,Google Ads,Moda,Top Sport Dourado,6,207.09,1242.54,81.83,1160.71,556.67,0.0,PIX,Cancelado,604.04,12,True,Tamanho errado
ORD-062378,CLI-11830,SKU-00996,2023-01-05 07:58:40,Email Marketing,Acessórios,Cinto Sustentável Preto,5,269.64,1348.2,0.0,1348.2,603.06,0.0,PIX,Aprovado,745.14,9,False,Não se aplica
ORD-046025,CLI-11830,SKU-00744,2023-01-05 10:56:17,Email Marketing,Moda,Blusa de Tricô Artesanal Nude,3,57.55,172.65,29.44,143.21,61.32,53.24,Cartão de Crédito,Aprovado,28.65,10,False,Não se aplica
ORD-067149,CLI-11830,SKU-02897,2023-01-05 11:50:26,Orgânico,Acessórios,Colar Exclusivo Nude,1,192.37,192.37,39.35,153.02,62.8,54.43,Cartão de Crédito,Aprovado,35.79,10,False,Não se aplica
ORD-055965,CLI-13093,SKU-02025,2023-01-05 12:02:53,Orgânico,Lifestyle,Almofada Sustentável Bege,6,282.77,1696.62,512.06,1184.56,747.74,0.0,PIX,Aprovado,436.82,14,False,Não se aplica
ORD-050571,CLI-11830,SKU-01306,2023-01-05 12:39:37,Instagram Ads,Beleza,Protetor Solar Sport Azul,6,231.13,1386.78,0.0,1386.78,664.82,0.0,PIX,Aprovado,721.96,1,False,Não se aplica
ORD-040905,CLI-14020,SKU-04326,2023-01-05 12:47:26,Marketplace,Moda,Camisa Social Slim Branco,6,106.16,636.96,0.0,636.96,304.25,6.46,Cartão de Crédito,Aprovado,326.25,11,False,Não se aplica
ORD-009707,CLI-14211,SKU-03292,2023-01-05 13:51:22,TikTok Ads,Beleza,Máscara de Cílios Sustentável Preto,6,73.27,439.62,0.0,439.62,141.43,0.0,Cartão de Crédito,Aprovado,298.19,6,False,Não se aplica
ORD-059039,CLI-11830,SKU-00375,2023-01-05 14:12:33,Orgânico,Moda,Shorts Exclusivo Prata,2,260.0,520.0,0.0,520.0,195.99,0.0,PIX,Aprovado,324.01,11,True,Tamanho errado
ORD-020813,CLI-01729,SKU-00272,2023-01-05 14:30:13,Email Marketing,Moda,Saia Sport Bege,5,51.32,256.6,0.0,256.6,115.37,0.0,Cartão de Crédito,Aprovado,141.23,13,False,Não se aplica
ORD-079144,CLI-01729,SKU-04260,2023-01-05 15:12:59,Marketplace,Beleza,Máscara de Cílios Oversize Dourado,3,293.9,881.7,187.19,694.51,399.51,34.31,Vale-Troca,Aprovado,260.69,7,False,Não se aplica
ORD-054380,CLI-01729,SKU-03541,2023-01-05 15:14:01,Google Ads,Moda,Jaqueta Moderno Verde,4,268.44,1073.76,0.0,1073.76,423.42,0.0,Cartão de Crédito,Aprovado,650.34,5,False,Não se aplica
ORD-007915,CLI-01729,SKU-04969,2023-01-05 15:18:08,Email Marketing,Lifestyle,Luminária Sustentável Branco,2,235.52,471.04,0.0,471.04,171.96,0.0,Cartão de Crédito,Aprovado,299.08,14,False,Não se aplica
ORD-076535,CLI-11830,SKU-02890,2023-01-05 16:26:01,Google Ads,Beleza,Batom Exclusivo Azul,6,63.69,382.14,0.0,382.14,160.74,0.0,Boleto,Aprovado,221.4,14,True,Não gostei
ORD-067768,CLI-11830,SKU-01760,2023-01-05 17:03:13,Google Ads,Lifestyle,Espelho de Mesa Slim Vermelho,5,269.07,1345.35,0.0,1345.35,410.18,0.0,Cartão de Crédito,Aprovado,935.17,9,True,Produto com defeito
ORD-054266,CLI-06160,SKU-01049,2023-01-05 17:36:17,Instagram Ads,Moda,Camiseta Artesanal Branco,4,86.56,346.24,0.0,346.24,122.27,0.0,PIX,Aprovado,223.97,1,False,Não se aplica
ORD-038824,CLI-01729,SKU-02487,2023-01-05 18:04:44,Instagram Ads,Lifestyle,Luminária Premium Preto,1,197.25,197.25,0.0,197.25,83.23,25.47,Boleto,Aprovado,88.55,4,False,Não se aplica
ORD-034341,CLI-11830,SKU-00280,2023-01-05 18:15:59,Instagram Ads,Moda,Moletom Delicado Prata,1,46.25,46.25,0.0,46.25,20.36,31.22,PIX,Aprovado,-5.33,11,False,Não se aplica
ORD-053376,CLI-11830,SKU-01226,2023-01-05 18:20:42,Google Ads,Beleza,Sombra Artesanal Prata,3,97.49,292.47,0.0,292.47,141.08,0.0,Cartão de Crédito,Aprovado,151.39,3,False,Não se aplica
ORD-046085,CLI-11830,SKU-00251,2023-01-05 18:43:40,Orgânico,Lifestyle,Kit Chá Moderno Nude,1,204.58,204.58,0.0,204.58,69.37,53.45,Cartão de Crédito,Aprovado,81.76,3,False,Não se aplica
ORD-063583,CLI-05057,SKU-01910,2023-01-05 19:23:06,Marketplace,Lifestyle,Difusor Sport Preto,5,241.86,1209.3,111.1,1098.2,436.42,48.06,PIX,Aprovado,613.72,6,False,Não se aplica
ORD-033623,CLI-01729,SKU-02321,2023-01-05 19:29:19,Email Marketing,Moda,Camiseta Moderno Branco,3,105.9,317.7,0.0,317.7,126.81,0.0,PIX,Aprovado,190.89,9,False,Não se aplica
ORD-037429,CLI-11830,SKU-02344,2023-01-05 19:58:02,Instagram Ads,Lifestyle,Garrafa Térmica Artesanal Vermelho,2,269.28,538.56,0.0,538.56,210.96,0.0,PIX,Aprovado,327.6,8,False,Não se aplica
ORD-047232,CLI-01729,SKU-02633,2023-01-05 22:36:59,TikTok Ads,Moda,Moletom Básico Nude,5,180.14,900.7,0.0,900.7,282.9,0.0,PIX,Aprovado,617.8,2,False,Não se aplica
ORD-012815,CLI-11830,SKU-04856,2023-01-05 23:20:49,Orgânico,Moda,Camisa Social Luxo Bege,6,61.3,367.8,145.45,222.35,177.72,10.17,Cartão de Crédito,Aprovado,34.46,8,False,Não se aplica
ORD-025145,CLI-02474,SKU-03981,2023-01-06 00:02:38,TikTok Ads,Acessórios,Chapéu Oversize Preto,3,519.34,1558.02,281.4,1276.62,690.32,0.0,Cartão de Crédito,Aprovado,586.3,14,False,Não se aplica
ORD-078966,CLI-03105,SKU-04189,2023-01-06 00:09:39,Orgânico,Beleza,Base Líquida Artesanal Dourado,6,146.4,878.4,186.04,692.36,363.53,0.0,Cartão de Crédito,Aprovado,328.83,5,False,Não se aplica
ORD-029411,CLI-07163,SKU-02139,2023-01-06 00:23:01,Marketplace,Acessórios,Meias Exclusivo Verde,4,252.64,1010.56,0.0,1010.56,447.52,43.18,Cartão de Crédito,Aprovado,519.86,7,False,Não se aplica
ORD-051734,CLI-11830,SKU-05000,2023-01-06 01:05:59,Marketplace,Moda,Saia Edição Limitada Nude,2,125.32,250.64,0.0,250.64,105.24,33.27,Cartão de Crédito,Aprovado,112.13,9,False,Não se aplica
ORD-038987,CLI-11830,SKU-00249,2023-01-06 01:29:41,Google Ads,Beleza,Condicionador Exclusivo Nude,5,246.3,1231.5,71.21,1160.29,605.36,0.0,PIX,Aprovado,554.93,3,False,Não se aplica
ORD-015344,CLI-11830,SKU-04224,2023-01-06 03:15:25,Marketplace,Moda,Regata Exclusivo Preto,1,249.83,249.83,0.0,249.83,94.58,11.47,Cartão de Crédito,Cancelado,143.78,6,False,Não se aplica
ORD-070287,CLI-03910,SKU-01350,2023-01-06 03:34:14,Google Ads,Lifestyle,Caderno Oversize Dourado,4,132.13,528.52,0.0,528.52,218.44,0.0,PIX,Aprovado,310.08,8,False,Não se aplica
ORD-009934,CLI-11830,SKU-00229,2023-01-06 04:09:27,TikTok Ads,Acessórios,Bolsa de Couro Delicado Nude,4,341.81,1367.24,0.0,1367.24,620.32,0.0,Boleto,Aprovado,746.92,9,False,Não se aplica
ORD-079108,CLI-03910,SKU-02445,2023-01-06 04:13:54,Google Ads,Lifestyle,Espelho de Mesa Artesanal Dourado,5,105.49,527.45,0.0,527.45,177.53,0.0,Cartão de Crédito,Cancelado,349.92,1,False,Não se aplica
ORD-034049,CLI-11830,SKU-04798,2023-01-06 04:57:07,Orgânico,Beleza,Condicionador Luxo Nude,1,308.74,308.74,0.0,308.74,139.35,0.0,Cartão de Crédito,Aprovado,169.39,1,False,Não se aplica
ORD-078170,CLI-11830,SKU-04497,2023-01-06 06:12:19,Email Marketing,Moda,Vestido Exclusivo Prata,4,241.55,966.2,0.0,966.2,424.16,0.0,PIX,Aguardando,542.04,5,False,Não se aplica
ORD-075152,CLI-01729,SKU-00228,2023-01-06 08:06:49,Email Marketing,Beleza,Esfoliante Clássico Nude,6,83.56,501.36,0.0,501.36,204.08,0.0,Cartão de Crédito,Aprovado,297.28,1,True,Tamanho errado
ORD-063304,CLI-14211,SKU-02765,2023-01-06 08:24:00,Email Marketing,Beleza,Kit Skincare Edição Limitada Verde,6,67.36,404.16,87.81,316.35,151.61,0.0,Boleto,Aguardando,164.74,5,False,Não se aplica
