sku_id,nome_produto,categoria,subcategoria,fornecedor_id,lead_time_reposicao,custo_unitario,preco_venda_sugerido,estoque_fisico,estoque_reservado,estoque_disponivel,ponto_pedido,data_ultima_entrada,status_disponibilidade,shelf_life_dias,volume_m3
SKU-00177,Espelho de Mesa Premium Verde,Lifestyle,Espelho de Mesa,FORN-002,12,71.88,208.76,493,143,350,139,2025-08-14,Em Estoque,448,0.2084
SKU-00178,Kit Chá Clássico Branco,Lifestyle,Kit Chá,FORN-073,45,322.43,629.66,16,2,14,67,2025-05-06,Estoque Crítico,448,0.3906
SKU-00179,Condicionador Delicado Dourado,Beleza,Condicionador,FORN-071,13,63.02,112.35,396,69,327,103,2025-01-25,Em Estoque,403,0.4949
SKU-00180,Top Delicado Azul,Moda,Top,FORN-039,5,190.9,411.91,89,3,86,70,2023-12-19,Em Estoque,448,0.4307
SKU-00181,Batom Clássico Nude,Beleza,Batom,FORN-018,51,329.14,950.79,291,44,247,146,2024-10-18,Em Estoque,479,0.1454
SKU-00182,Regata Urban Branco,Moda,Regata,FORN-018,58,369.13,1176.78,535,63,472,47,2025-06-27,Em Estoque,448,0.4219
SKU-00183,Máscara de Cílios Artesanal Rosa,Beleza,Máscara de Cílios,FORN-081,58,162.57,279.75,406,112,294,33,2024-09-24,Em Estoque,557,0.2279
SKU-00184,Kit Skincare Premium Branco,Beleza,Kit Skincare,FORN-094,59,261.24,709.44,435,16,419,146,2024-04-14,Em Estoque,510,0.4143
SKU-00185,Camisa Social Clássico Nude,Moda,Camisa Social,FORN-063,10,359.78,1014.44,870,8,862,41,2023-08-15,Descontinuado,448,0.4791
SKU-00186,Legging Clássico Rosa,Moda,Legging,FORN-021,53,55.47,120.74,84,20,64,52,2023-07-21,Em Estoque,448,0.35
SKU-00187,Top Básico Branco,Moda,Top,FORN-001,8,201.19,364.62,231,56,175,12,2023-12-11,Em Estoque,448,0.4941
SKU-00188,Máscara de Cílios Sustentável Branco,Beleza,Máscara de Cílios,FORN-030,11,53.95,155.89,52,10,42,104,2024-03-13,Estoque Crítico,316,0.3211
SKU-00189,Difusor Exclusivo Nude,Lifestyle,Difusor,FORN-002,14,267.01,615.23,369,27,342,48,2024-10-22,Em Estoque,448,0.1094
SKU-00190,Óculos de Sol Delicado Branco,Acessórios,Óculos de Sol,FORN-076,57,153.58,351.24,405,17,388,73,2024-11-03,Em Estoque,448,0.3009
SKU-00191,Almofada Delicado Preto,Lifestyle,Almofada,FORN-085,54,98.07,252.15,96,23,73,110,2024-11-02,Estoque Crítico,448,0.3921
SKU-00192,Garrafa Térmica Sustentável Vermelho,Lifestyle,Garrafa Térmica,FORN-015,52,209.84,535.15,270,1,269,102,2024-03-13,Em Estoque,448,0.2846
SKU-00193,Esfoliante Clássico Dourado,Beleza,Esfoliante,FORN-099,6,26.34,44.99,134,13,121,20,2023-07-17,Em Estoque,693,0.3838
SKU-00194,Batom Básico Prata,Beleza,Batom,FORN-069,14,78.02,135.27,40,8,32,62,2023-09-11,Estoque Crítico,580,0.2936
SKU-00195,Relógio de Parede Urban Branco,Lifestyle,Relógio de Parede,FORN-040,11,297.38,878.56,29,3,26,32,2024-02-15,Estoque Crítico,448,0.3065
SKU-00196,Top Sport Bege,Moda,Top,FORN-016,45,289.0,786.77,167,22,145,143,2025-12-09,Em Estoque,448,0.0643
SKU-00197,Almofada Sport Branco,Lifestyle,Almofada,FORN-099,5,147.3,336.86,268,8,260,77,2025-10-21,Em Estoque,448,0.2281
SKU-00198,Blush Luxo Nude,Beleza,Blush,FORN-022,56,79.78,226.36,0,0,0,68,2025-09-01,Ruptura,192,0.123
SKU-00199,Batom Clássico Bege,Beleza,Batom,FORN-005,58,105.32,210.35,0,0,0,79,2023-10-12,Ruptura,233,0.0905
SKU-00200,Vela Aromática Edição Limitada Branco,Lifestyle,Vela Aromática,FORN-060,9,313.94,658.37,44,8,36,126,2023-06-07,Estoque Crítico,448,0.1465
SKU-00201,Espelho de Mesa Moderno Dourado,Lifestyle,Espelho de Mesa,FORN-048,14,389.31,1244.41,397,25,372,149,2023-03-01,Em Estoque,448,0.0129
SKU-00202,Esfoliante Luxo Preto,Beleza,Esfoliante,FORN-043,5,308.39,679.09,377,93,284,88,2023-04-17,Em Estoque,609,0.2465
SKU-00203,Vestido Sport Rosa,Moda,Vestido,FORN-012,5,370.08,1123.44,532,95,437,127,2025-02-19,Em Estoque,448,0.0676
SKU-00204,Difusor Artesanal Nude,Lifestyle,Difusor,FORN-008,58,271.73,491.6,149,16,133,90,2024-12-27,Em Estoque,448,0.1597
SKU-00205,Calça Jeans Moderno Bege,Moda,Calça Jeans,FORN-100,48,79.06,147.29,477,30,447,147,2024-04-15,Em Estoque,448,0.1332
SKU-00206,Vestido Delicado Rosa,Moda,Vestido,FORN-091,46,101.71,302.13,654,91,563,111,2025-01-22,Em Estoque,448,0.4102
SKU-00207,Moletom Luxo Dourado,Moda,Moletom,FORN-072,13,114.94,268.88,463,56,407,43,2023-07-12,Em Estoque,448,0.4688
SKU-00208,Camisa Social Slim Branco,Moda,Camisa Social,FORN-003,6,95.15,250.59,739,31,708,20,2024-01-06,Em Estoque,448,0.2171
SKU-00209,Kit Chá Premium Vermelho,Lifestyle,Kit Chá,FORN-088,11,85.67,166.5,95,8,87,81,2024-03-02,Em Estoque,448,0.3089
SKU-00210,Blush Edição Limitada Prata,Beleza,Blush,FORN-062,5,53.33,118.01,214,25,189,144,2023-11-26,Em Estoque,199,0.4947
SKU-00211,Caderno Sustentável Prata,Lifestyle,Caderno,FORN-063,10,366.82,881.77,198,17,181,56,2023-06-20,Em Estoque,448,0.448
SKU-00212,Vela Aromática Delicado Dourado,Lifestyle,Vela Aromática,FORN-068,10,311.4,996.28,498,40,458,35,2023-11-08,Em Estoque,448,0.4083
SKU-00213,Bolsa de Couro Delicado Azul,Acessórios,Bolsa de Couro,FORN-074,57,154.83,455.63,432,44,388,55,2023-10-11,Em Estoque,448,0.3491
SKU-00214,Bolsa de Couro Sport Verde,Acessórios,Bolsa de Couro,FORN-073,49,233.98,444.84,414,112,302,136,2025-05-06,Em Estoque,448,0.046
SKU-00215,Jaqueta Premium Prata,Moda,Jaqueta,FORN-062,5,146.06,377.22,133,11,122,92,2023-01-05,Em Estoque,448,0.4587
SKU-00216,Planta Artificial Luxo Verde,Lifestyle,Planta Artificial,FORN-010,56,287.72,765.17,300,12,288,96,2024-06-05,Em Estoque,448,0.3664
SKU-00217,Esfoliante Sustentável Verde,Beleza,Esfoliante,FORN-023,13,283.55,875.08,402,45,357,67,2025-10-27,Em Estoque,494,0.3673
SKU-00218,Vestido Sport Preto,Moda,Vestido,FORN-090,14,168.81,538.65,1016,162,854,66,2025-10-04,Em Estoque,448,0.0712
SKU-00219,Garrafa Térmica Oversize Verde,Lifestyle,Garrafa Térmica,FORN-022,47,332.23,887.73,373,42,331,124,2023-05-07,Em Estoque,448,0.0348
SKU-00220,Calça Jeans Sport Preto,Moda,Calça Jeans,FORN-007,11,186.52,423.67,170,31,139,106,2024-09-13,Em Estoque,448,0.2403
SKU-00221,Cinto Delicado Azul,Acessórios,Cinto,FORN-021,59,48.01,141.78,150,1,149,91,2024-02-03,Em Estoque,448,0.4441
SKU-00222,Calça Jeans Exclusivo Branco,Moda,Calça Jeans,FORN-044,14,394.4,1194.7,1069,84,985,121,2023-01-04,Em Estoque,448,0.4872
SKU-00223,Perfume Sport Prata,Beleza,Perfume,FORN-034,54,133.01,233.23,201,36,165,150,2024-03-02,Em Estoque,481,0.4121
SKU-00224,Blush Moderno Branco,Beleza,Blush,FORN-004,51,84.92,175.52,41,7,34,39,2024-07-16,Estoque Crítico,451,0.0465
SKU-00225,Máscara de Cílios Oversize Vermelho,Beleza,Máscara de Cílios,FORN-048,7,189.39,382.81,238,33,205,67,2024-10-02,Em Estoque,279,0.0438
SKU-00226,Regata Edição Limitada Nude,Moda,Regata,FORN-030,13,43.17,95.81,535,137,398,131,2025-04-16,Em Estoque,448,0.198
SKU-00227,Bolsa de Couro Exclusivo Nude,Acessórios,Bolsa de Couro,FORN-067,49,65.71,184.74,88,5,83,64,2023-03-02,Em Estoque,448,0.4942
SKU-00228,Esfoliante Clássico Nude,Beleza,Esfoliante,FORN-034,55,366.11,1121.28,34,1,33,109,2025-07-18,Estoque Crítico,462,0.2603
SKU-00229,Bolsa de Couro Delicado Nude,Acessórios,Bolsa de Couro,FORN-076,58,62.76,115.44,290,75,215,35,2023-10-25,Em Estoque,448,0.1438
SKU-00230,Óleo Corporal Edição Limitada Rosa,Beleza,Óleo Corporal,FORN-050,60,237.37,559.45,88,8,80,113,2023-10-20,Estoque Crítico,591,0.0204
SKU-00231,Brinco Sport Azul,Acessórios,Brinco,FORN-007,12,369.92,1122.8,10,2,8,87,2024-05-27,Estoque Crítico,448,0.2463
SKU-00232,Difusor Luxo Azul,Lifestyle,Difusor,FORN-018,54,390.2,900.96,422,41,381,78,2025-07-20,Em Estoque,448,0.0948
SKU-00233,Moletom Sport Dourado,Moda,Moletom,FORN-098,56,331.99,804.89,1126,259,867,113,2023-09-19,Descontinuado,448,0.0972
SKU-00234,Vela Aromática Moderno Preto,Lifestyle,Vela Aromática,FORN-059,5,368.85,1006.01,140,23,117,128,2025-07-21,Estoque Crítico,448,0.4616
SKU-00235,Garrafa Térmica Oversize Dourado,Lifestyle,Garrafa Térmica,FORN-077,59,87.48,261.81,300,70,230,99,2024-03-27,Em Estoque,448,0.3747
SKU-00236,Almofada Premium Vermelho,Lifestyle,Almofada,FORN-007,7,344.45,980.9,109,14,95,67,2025-04-09,Em Estoque,448,0.2571
SKU-00237,Cinto Premium Dourado,Acessórios,Cinto,FORN-017,50,248.43,400.85,129,38,91,88,2025-12-21,Em Estoque,448,0.4478
SKU-00238,Pochete Slim Azul,Acessórios,Pochete,FORN-060,9,277.33,809.5,203,37,166,36,2023-09-22,Em Estoque,448,0.4198
SKU-00239,Kit Skincare Artesanal Rosa,Beleza,Kit Skincare,FORN-039,15,61.08,103.97,141,40,101,93,2024-05-21,Em Estoque,485,0.095
SKU-00240,Protetor Solar Premium Nude,Beleza,Protetor Solar,FORN-052,55,278.69,767.53,335,63,272,85,2024-07-13,Descontinuado,374,0.1722
SKU-00241,Relógio de Parede Exclusivo Dourado,Lifestyle,Relógio de Parede,FORN-086,10,212.78,628.27,430,46,384,85,2023-08-05,Em Estoque,448,0.3629
SKU-00242,Máscara de Cílios Urban Verde,Beleza,Máscara de Cílios,FORN-084,6,104.46,204.46,446,78,368,117,2024-06-09,Em Estoque,654,0.4258
SKU-00243,Esfoliante Artesanal Nude,Beleza,Esfoliante,FORN-080,6,199.44,381.18,61,12,49,145,2024-07-02,Estoque Crítico,334,0.0695
SKU-00244,Moletom Artesanal Dourado,Moda,Moletom,FORN-019,10,347.71,656.67,82,20,62,55,2024-11-02,Descontinuado,448,0.1375
SKU-00245,Porta-Retrato Artesanal Bege,Lifestyle,Porta-Retrato,FORN-063,6,69.17,158.67,219,51,168,119,2024-07-01,Descontinuado,448,0.1005
SKU-00246,Sérum Facial Oversize Prata,Beleza,Sérum Facial,FORN-025,5,277.16,721.36,127,14,113,98,2024-03-04,Em Estoque,493,0.0843
SKU-00247,Almofada Slim Dourado,Lifestyle,Almofada,FORN-094,55,184.79,498.72,68,10,58,135,2024-04-06,Estoque Crítico,448,0.4741
SKU-00248,Mochila Premium Azul,Acessórios,Mochila,FORN-029,49,100.25,163.91,258,21,237,41,2024-12-21,Em Estoque,448,0.1882
SKU-00249,Condicionador Exclusivo Nude,Beleza,Condicionador,FORN-007,14,397.98,1058.29,334,2,332,22,2025-02-14,Em Estoque,306,0.2741
SKU-00250,Máscara de Cílios Moderno Preto,Beleza,Máscara de Cílios,FORN-039,11,271.43,722.0,138,39,99,45,2024-02-17,Em Estoque,300,0.1421
SKU-00251,Kit Chá Moderno Nude,Lifestyle,Kit Chá,FORN-026,53,335.97,1060.65,183,45,138,114,2024-03-02,Em Estoque,448,0.4553
SKU-00252,Kit Chá Oversize Azul,Lifestyle,Kit Chá,FORN-001,5,275.22,839.7,427,126,301,48,2023-09-03,Em Estoque,448,0.0515
SKU-00253,Jaqueta Sustentável Rosa,Moda,Jaqueta,FORN-034,59,39.03,113.23,40,5,35,90,2024-12-04,Estoque Crítico,448,0.0484
SKU-00254,Vela Aromática Premium Bege,Lifestyle,Vela Aromática,FORN-085,50,144.89,439.2,489,68,421,33,2024-06-06,Em Estoque,448,0.2007
SKU-00255,Batom Sport Dourado,Beleza,Batom,FORN-054,50,62.96,170.87,30,2,28,36,2024-10-16,Estoque Crítico,628,0.0914
SKU-00256,Óleo Corporal Artesanal Preto,Beleza,Óleo Corporal,FORN-088,7,203.57,484.7,454,105,349,122,2023-02-09,Em Estoque,192,0.3526
SKU-00257,Espelho de Mesa Sport Nude,Lifestyle,Espelho de Mesa,FORN-029,55,217.26,586.86,316,12,304,120,2025-12-08,Em Estoque,448,0.3322
SKU-00258,Máscara de Cílios Luxo Prata,Beleza,Máscara de Cílios,FORN-079,5,24.43,75.61,258,60,198,136,2023-02-25,Em Estoque,426,0.1661
SKU-00259,Regata Moderno Prata,Moda,Regata,FORN-083,11,173.25,342.34,470,114,356,32,2024-08-11,Em Estoque,448,0.2492
SKU-00260,Difusor Edição Limitada Vermelho,Lifestyle,Difusor,FORN-005,45,333.85,957.1,493,77,416,140,2025-04-21,Em Estoque,448,0.4752
SKU-00261,Sérum Facial Luxo Azul,Beleza,Sérum Facial,FORN-059,10,232.86,603.48,242,46,196,125,2023-02-25,Em Estoque,182,0.1713
SKU-00262,Almofada Exclusivo Prata,Lifestyle,Almofada,FORN-048,6,37.4,69.66,71,13,58,37,2024-10-07,Em Estoque,448,0.4652
SKU-00263,Blush Luxo Azul,Beleza,Blush,FORN-092,55,60.95,137.94,474,31,443,125,2024-11-19,Em Estoque,690,0.0032
SKU-00264,Planta Artificial Edição Limitada Nude,Lifestyle,Planta Artificial,FORN-062,13,316.81,968.26,354,74,280,54,2025-03-04,Em Estoque,448,0.3007
SKU-00265,Lenço Edição Limitada Vermelho,Acessórios,Lenço,FORN-078,8,123.97,389.48,496,75,421,125,2023-03-14,Em Estoque,448,0.4433
SKU-00266,Sombra Exclusivo Verde,Beleza,Sombra,FORN-092,51,96.34,250.36,148,43,105,98,2025-03-23,Em Estoque,695,0.2717
SKU-00267,Sombra Básico Verde,Beleza,Sombra,FORN-072,12,241.47,750.56,363,53,310,146,2024-07-26,Descontinuado,289,0.0136
SKU-00268,Top Premium Azul,Moda,Top,FORN-035,7,393.74,1060.51,149,44,105,85,2023-09-02,Em Estoque,448,0.2268
SKU-00269,Esfoliante Sport Prata,Beleza,Esfoliante,FORN-029,57,110.29,314.87,408,89,319,83,2025-11-02,Em Estoque,500,0.483
SKU-00270,Legging Slim Azul,Moda,Legging,FORN-080,12,335.39,1025.75,721,94,627,149,2025-10-07,Em Estoque,448,0.4822
SKU-00271,Vestido Urban Branco,Moda,Vestido,FORN-024,50,299.33,536.09,41,8,33,77,2023-03-19,Estoque Crítico,448,0.4232
SKU-00272,Saia Sport Bege,Moda,Saia,FORN-006,49,372.88,952.71,792,157,635,87,2024-10-18,Em Estoque,448,0.3922
SKU-00273,Jaqueta Clássico Prata,Moda,Jaqueta,FORN-009,13,80.56,198.9,626,54,572,94,2024-06-10,Em Estoque,448,0.3766
SKU-00274,Perfume Luxo Preto,Beleza,Perfume,FORN-015,56,189.35,576.99,314,79,235,72,2023-11-11,Em Estoque,296,0.1936
SKU-00275,Creme Hidratante Premium Prata,Beleza,Creme Hidratante,FORN-099,10,215.44,520.07,249,5,244,85,2025-04-11,Em Estoque,278,0.0845
SKU-00276,Lenço Exclusivo Preto,Acessórios,Lenço,FORN-081,47,100.1,260.98,109,27,82,36,2023-09-27,Em Estoque,448,0.4881
SKU-00277,Relógio de Parede Luxo Branco,Lifestyle,Relógio de Parede,FORN-096,15,78.43,183.12,169,2,167,32,2023-01-06,Em Estoque,448,0.2795
SKU-00278,Protetor Solar Slim Vermelho,Beleza,Protetor Solar,FORN-050,59,259.48,594.95,8,1,7,40,2025-01-21,Estoque Crítico,244,0.3782
SKU-00279,Sombra Luxo Branco,Beleza,Sombra,FORN-046,48,130.14,351.04,310,11,299,82,2024-07-13,Descontinuado,340,0.2672
SKU-00280,Moletom Delicado Prata,Moda,Moletom,FORN-038,15,74.75,200.6,746,2,744,46,2023-01-01,Em Estoque,448,0.1976
SKU-00281,Base Líquida Slim Azul,Beleza,Base Líquida,FORN-096,10,100.46,306.3,435,36,399,51,2023-04-20,Em Estoque,378,0.0582
SKU-00282,Espelho de Mesa Luxo Preto,Lifestyle,Espelho de Mesa,FORN-097,13,195.28,484.19,148,42,106,27,2024-02-07,Em Estoque,448,0.2441
SKU-00283,Vestido Urban Azul,Moda,Vestido,FORN-013,9,255.42,776.53,325,42,283,88,2025-10-05,Em Estoque,448,0.1829
SKU-00284,Moletom Clássico Preto,Moda,Moletom,FORN-041,8,318.55,872.67,656,92,564,44,2025-12-11,Em Estoque,448,0.232
SKU-00285,Creme Hidratante Sustentável Prata,Beleza,Creme Hidratante,FORN-014,7,265.31,459.29,143,8,135,147,2023-05-24,Estoque Crítico,258,0.364
SKU-00286,Lenço Urban Preto,Acessórios,Lenço,FORN-075,57,312.3,605.99,18,4,14,76,2025-09-16,Estoque Crítico,448,0.3273
SKU-00287,Moletom Moderno Nude,Moda,Moletom,FORN-094,54,70.87,170.22,92,16,76,12,2025-04-28,Em Estoque,448,0.4909
SKU-00288,Planta Artificial Clássico Dourado,Lifestyle,Planta Artificial,FORN-021,50,235.22,589.3,446,37,409,133,2024-01-08,Em Estoque,448,0.1166
SKU-00289,Jaqueta Premium Azul,Moda,Jaqueta,FORN-067,56,167.48,513.94,1064,165,899,36,2025-09-21,Em Estoque,448,0.4176
SKU-00290,Regata Artesanal Bege,Moda,Regata,FORN-049,15,163.84,416.2,79,12,67,67,2025-07-12,Estoque Crítico,448,0.4088
SKU-00291,Saia Artesanal Preto,Moda,Saia,FORN-065,7,187.16,368.33,526,54,472,48,2023-03-12,Em Estoque,448,0.4087
SKU-00292,Luminária Delicado Verde,Lifestyle,Luminária,FORN-093,6,202.98,480.27,107,10,97,115,2023-04-02,Estoque Crítico,448,0.0648
SKU-00293,Máscara de Cílios Urban Prata,Beleza,Máscara de Cílios,FORN-006,49,41.25,83.05,0,0,0,113,2025-10-21,Ruptura,470,0.4737
SKU-00294,Camisa Social Sustentável Dourado,Moda,Camisa Social,FORN-022,52,335.54,859.43,596,46,550,140,2024-03-24,Em Estoque,448,0.4613
SKU-00295,Base Líquida Moderno Vermelho,Beleza,Base Líquida,FORN-050,49,61.26,117.85,440,129,311,117,2023-10-04,Em Estoque,219,0.439
SKU-00296,Condicionador Básico Branco,Beleza,Condicionador,FORN-062,15,69.52,178.36,423,0,423,120,2025-07-12,Em Estoque,722,0.215
SKU-00297,Pochete Delicado Vermelho,Acessórios,Pochete,FORN-045,14,325.76,994.41,428,25,403,118,2023-05-16,Em Estoque,448,0.4551
SKU-00298,Camisa Social Exclusivo Vermelho,Moda,Camisa Social,FORN-033,51,22.08,61.6,7,0,7,143,2023-07-21,Estoque Crítico,448,0.1035
SKU-00299,Luminária Oversize Branco,Lifestyle,Luminária,FORN-020,58,267.6,536.76,437,108,329,103,2025-05-22,Em Estoque,448,0.1026
SKU-00300,Perfume Sustentável Bege,Beleza,Perfume,FORN-048,13,230.87,463.14,157,36,121,98,2025-07-24,Em Estoque,301,0.3742
SKU-00301,Sombra Clássico Branco,Beleza,Sombra,FORN-028,13,172.21,368.79,281,78,203,23,2023-07-21,Descontinuado,273,0.4118
SKU-00302,Kit Skincare Edição Limitada Branco,Beleza,Kit Skincare,FORN-009,9,104.27,180.19,19,5,14,108,2024-10-21,Estoque Crítico,713,0.1439
SKU-00303,Bolsa de Couro Delicado Bege,Acessórios,Bolsa de Couro,FORN-082,60,186.81,359.19,336,66,270,83,2023-01-26,Em Estoque,448,0.2584
SKU-00304,Vestido Urban Preto,Moda,Vestido,FORN-047,8,268.91,850.03,88,24,64,112,2024-11-13,Estoque Crítico,448,0.2033
SKU-00305,Camiseta Sport Branco,Moda,Camiseta,FORN-012,13,128.11,375.06,596,70,526,67,2025-04-15,Em Estoque,448,0.2879
SKU-00306,Moletom Exclusivo Branco,Moda,Moletom,FORN-072,6,211.2,452.8,119,16,103,147,2025-05-23,Estoque Crítico,448,0.2219
SKU-00307,Blush Delicado Azul,Beleza,Blush,FORN-097,10,385.27,899.28,235,3,232,133,2023-05-03,Em Estoque,405,0.3388
SKU-00308,Blusa de Tricô Edição Limitada Verde,Moda,Blusa de Tricô,FORN-067,45,286.31,578.74,1089,175,914,29,2025-03-16,Em Estoque,448,0.1101
SKU-00309,Máscara de Cílios Sport Azul,Beleza,Máscara de Cílios,FORN-064,8,109.25,217.11,135,13,122,68,2023-04-27,Em Estoque,339,0.3897
SKU-00310,Calça Jeans Urban Dourado,Moda,Calça Jeans,FORN-079,5,310.41,765.58,43,5,38,90,2024-10-28,Estoque Crítico,448,0.1381
SKU-00311,Regata Slim Vermelho,Moda,Regata,FORN-029,49,40.58,116.82,489,8,481,138,2024-07-28,Em Estoque,448,0.0882
SKU-00312,Meias Exclusivo Dourado,Acessórios,Meias,FORN-041,5,24.49,47.44,297,12,285,93,2024-10-28,Em Estoque,448,0.2747
SKU-00313,Saia Artesanal Verde,Moda,Saia,FORN-047,7,209.53,405.83,717,93,624,112,2024-08-06,Em Estoque,448,0.4897
SKU-00314,Difusor Sport Rosa,Lifestyle,Difusor,FORN-031,13,184.24,407.06,74,4,70,131,2023-03-14,Estoque Crítico,448,0.2503
SKU-00315,Cinto Exclusivo Prata,Acessórios,Cinto,FORN-093,10,318.43,662.35,287,72,215,22,2024-02-23,Em Estoque,448,0.1085
SKU-00316,Top Básico Dourado,Moda,Top,FORN-096,10,118.71,258.37,570,65,505,98,2023-07-04,Em Estoque,448,0.3401
SKU-00317,Kit Skincare Artesanal Prata,Beleza,Kit Skincare,FORN-023,9,154.94,414.79,249,57,192,30,2024-10-10,Em Estoque,328,0.4343
SKU-00318,Óleo Corporal Edição Limitada Nude,Beleza,Óleo Corporal,FORN-074,57,342.58,587.23,82,10,72,68,2024-06-21,Em Estoque,584,0.1364
SKU-00319,Óleo Corporal Sport Nude,Beleza,Óleo Corporal,FORN-067,59,177.32,335.88,11,1,10,70,2025-05-24,Estoque Crítico,261,0.1061
SKU-00320,Base Líquida Básico Dourado,Beleza,Base Líquida,FORN-071,5,30.02,67.1,391,10,381,36,2024-10-05,Em Estoque,579,0.1554
SKU-00321,Shorts Sustentável Bege,Moda,Shorts,FORN-017,50,30.86,82.14,333,59,274,148,2024-09-15,Em Estoque,448,0.4743
SKU-00322,Kit Skincare Artesanal Dourado,Beleza,Kit Skincare,FORN-081,58,218.91,574.25,0,0,0,133,2025-04-26,Ruptura,495,0.1835
SKU-00323,Shorts Premium Preto,Moda,Shorts,FORN-067,49,150.68,354.21,8,1,7,132,2024-01-25,Estoque Crítico,448,0.2158
SKU-00324,Jaqueta Delicado Preto,Moda,Jaqueta,FORN-071,10,91.66,276.03,447,41,406,109,2024-04-09,Em Estoque,448,0.313
SKU-00325,Condicionador Artesanal Rosa,Beleza,Condicionador,FORN-037,15,302.31,874.91,211,24,187,27,2023-03-10,Em Estoque,646,0.3092
SKU-00326,Camisa Social Sustentável Azul,Moda,Camisa Social,FORN-042,45,77.82,245.25,504,72,432,78,2023-12-15,Em Estoque,448,0.1172
SKU-00327,Saia Moderno Verde,Moda,Saia,FORN-054,54,318.58,763.77,380,101,279,18,2024-02-27,Em Estoque,448,0.0739
SKU-00328,Moletom Básico Prata,Moda,Moletom,FORN-061,50,93.03,274.11,390,15,375,73,2024-08-08,Em Estoque,448,0.0177
SKU-00329,Condicionador Básico Prata,Beleza,Condicionador,FORN-086,8,199.67,537.17,159,20,139,50,2025-12-02,Em Estoque,713,0.0619
SKU-00330,Creme Hidratante Moderno Verde,Beleza,Creme Hidratante,FORN-007,15,102.76,182.98,324,55,269,93,2023-03-26,Em Estoque,302,0.1985
SKU-00331,Camiseta Artesanal Dourado,Moda,Camiseta,FORN-089,14,78.9,223.55,493,86,407,25,2023-06-21,Em Estoque,448,0.2686
SKU-00332,Saia Moderno Verde,Moda,Saia,FORN-072,15,307.55,888.46,449,5,444,106,2024-12-05,Em Estoque,448,0.0207
SKU-00333,Planta Artificial Slim Prata,Lifestyle,Planta Artificial,FORN-090,12,92.11,174.88,178,20,158,129,2024-10-28,Em Estoque,448,0.0354
SKU-00334,Shorts Luxo Rosa,Moda,Shorts,FORN-070,56,192.55,547.12,518,47,471,14,2025-06-25,Em Estoque,448,0.161
SKU-00335,Regata Luxo Vermelho,Moda,Regata,FORN-025,13,279.63,790.0,157,20,137,114,2025-06-04,Em Estoque,448,0.3298
SKU-00336,Vestido Clássico Preto,Moda,Vestido,FORN-026,48,204.44,359.41,584,99,485,135,2025-10-23,Em Estoque,448,0.0255
SKU-00337,Legging Básico Preto,Moda,Legging,FORN-027,15,206.73,625.07,81,20,61,25,2024-09-24,Em Estoque,448,0.2086
SKU-00338,Sombra Premium Nude,Beleza,Sombra,FORN-035,13,35.45,60.71,155,4,151,65,2025-02-04,Em Estoque,724,0.1933
SKU-00339,Top Moderno Nude,Moda,Top,FORN-081,50,232.2,578.88,1053,295,758,101,2025-08-23,Em Estoque,448,0.4415
SKU-00340,Vestido Exclusivo Vermelho,Moda,Vestido,FORN-065,10,269.86,662.3,614,90,524,90,2025-06-28,Em Estoque,448,0.3823
SKU-00341,Sombra Oversize Nude,Beleza,Sombra,FORN-031,14,227.34,500.17,281,32,249,102,2024-08-13,Descontinuado,215,0.4915
SKU-00342,Perfume Clássico Rosa,Beleza,Perfume,FORN-001,9,394.07,765.96,161,1,160,80,2025-09-18,Em Estoque,338,0.048
SKU-00343,Máscara de Cílios Clássico Rosa,Beleza,Máscara de Cílios,FORN-047,14,114.95,231.05,153,5,148,112,2025-04-24,Em Estoque,512,0.3967
SKU-00344,Legging Sport Nude,Moda,Legging,FORN-013,14,264.06,438.29,590,14,576,95,2024-07-14,Em Estoque,448,0.0611
SKU-00345,Relógio de Parede Luxo Nude,Lifestyle,Relógio de Parede,FORN-002,15,315.42,697.7,156,33,123,20,2024-09-19,Em Estoque,448,0.2517
SKU-00346,Camiseta Urban Vermelho,Moda,Camiseta,FORN-058,47,104.39,215.42,744,21,723,131,2025-12-02,Em Estoque,448,0.132
SKU-00347,Batom Delicado Bege,Beleza,Batom,FORN-098,49,202.75,388.67,202,41,161,60,2025-10-24,Em Estoque,452,0.3886
SKU-00348,Camisa Social Básico Branco,Moda,Camisa Social,FORN-086,11,180.95,390.36,328,83,245,16,2024-03-12,Em Estoque,448,0.4951
SKU-00349,Máscara de Cílios Sustentável Preto,Beleza,Máscara de Cílios,FORN-030,8,280.44,518.7,372,109,263,31,2023-12-02,Em Estoque,331,0.4345
SKU-00350,Vela Aromática Oversize Branco,Lifestyle,Vela Aromática,FORN-040,12,199.05,424.18,378,68,310,64,2023-09-17,Em Estoque,448,0.2749
SKU-00351,Máscara de Cílios Sport Preto,Beleza,Máscara de Cílios,FORN-049,14,364.3,889.94,130,10,120,25,2024-04-26,Em Estoque,457,0.0275
